OBJECTID,route_id,direction_id,time_period,speed_mph,base64_url,org_id,agency,district_name,route_name,Shape_Length
4973,28,0,peak,22.7705062,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE448 - Rancho Palos Verdes,60191.1931676656
4974,28,0,all_day,22.7705062,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE448 - Rancho Palos Verdes,60191.1931676656
4975,576,1,offpeak,11.16045474,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Midtown,15634.8724453232
4976,576,1,peak,9.87380003,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Midtown,15634.8724453232
4977,576,1,all_day,10.44834903,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Midtown,15634.8724453232
4978,576,0,offpeak,11.58341109,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Midtown,15538.1930446509
4979,576,0,peak,11.07977941,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Midtown,15538.1930446509
4980,576,0,all_day,11.37141474,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Midtown,15538.1930446509
4981,31,1,offpeak,22.41733077,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 423,62383.7028820957
4982,31,1,all_day,22.41733077,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 423,62383.7028820957
4983,31,0,peak,16.79149539,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 423,63019.1867810153
4984,31,0,all_day,16.79149539,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 423,63019.1867810153
4985,708,0,offpeak,11.64566346,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Wilmington Clockwise,10134.8241995234
4986,708,0,peak,11.78856775,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Wilmington Clockwise,10134.8241995234
4987,708,0,all_day,11.72434952,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Wilmington Clockwise,10134.8241995234
4988,858,1,offpeak,18.16880435,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,437A,38278.4722670944
4989,858,1,peak,13.5870638,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,437A,38278.4722670944
4990,858,1,all_day,16.73937015,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,437A,38278.4722670944
4991,858,0,peak,13.94151383,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,437A,38368.9727212548
4992,858,0,all_day,13.94151383,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,437A,38368.9727212548
4993,800,0,offpeak,14.0561989,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Van Nuys/Studio City Counterclockwise,22681.9537722152
4994,800,0,peak,11.46452145,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Van Nuys/Studio City Counterclockwise,22681.9537722152
4995,800,0,all_day,12.51212562,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Van Nuys/Studio City Counterclockwise,22681.9537722152
4996,603,0,offpeak,9.42799613,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,16333.8184007817
4997,603,0,peak,8.45954577,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,16333.8184007817
4998,603,0,all_day,8.9027508,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,16333.8184007817
4999,712,0,offpeak,10.85531567,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Chesterfield Square,16969.2852380565
5000,712,0,peak,10.07112935,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Chesterfield Square,16969.2852380565
5001,712,0,all_day,10.46042153,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Chesterfield Square,16969.2852380565
5002,712,1,offpeak,9.99204588,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Chesterfield Square,13594.5620633271
5003,712,1,peak,9.7189271,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Chesterfield Square,13594.5620633271
5004,712,1,all_day,9.8477982,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Chesterfield Square,13594.5620633271
5005,562,1,offpeak,4.29467338,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood Sign,4252.02109771724
5006,562,1,peak,8.41170762,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood Sign,4252.02109771724
5007,562,1,all_day,5.98505941,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood Sign,4252.02109771724
5008,562,0,offpeak,6.06017861,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood Sign,2780.19873307084
5009,562,0,peak,7.44157638,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood Sign,2780.19873307084
5010,562,0,all_day,7.09875941,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood Sign,2780.19873307084
5011,5820,0,offpeak,9.43174854,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,12935.224102496
5012,5820,0,peak,9.25709562,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,12935.224102496
5013,5820,0,all_day,9.33216685,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,12935.224102496
5014,871,0,peak,10.67506272,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE534,28099.1464829032
5015,871,0,all_day,10.67506272,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE534,28099.1464829032
5016,871,1,peak,9.53596108,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE534,28600.6636525841
5017,871,1,all_day,9.53596108,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE534,28600.6636525841
5018,870,0,offpeak,22.03068683,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Long Beach/San Pedro,16599.3676291997
5019,870,0,peak,25.29333523,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Long Beach/San Pedro,16599.3676291997
5020,870,0,all_day,23.52158256,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Long Beach/San Pedro,16599.3676291997
5021,870,1,offpeak,22.23662098,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Long Beach/San Pedro,15300.1381584773
5022,870,1,peak,19.68380898,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Long Beach/San Pedro,15300.1381584773
5023,870,1,all_day,20.88115043,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Long Beach/San Pedro,15300.1381584773
5024,4290,0,peak,16.88129619,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE437B - Playa Vista,38924.6789569862
5025,4290,0,all_day,16.88129619,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE437B - Playa Vista,38924.6789569862
5026,4290,1,offpeak,29.26269765,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE437B - Playa Vista,39657.4678868531
5027,4290,1,peak,16.21857602,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE437B - Playa Vista,39657.4678868531
5028,4290,1,all_day,20.87009655,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE437B - Playa Vista,39657.4678868531
5029,27,1,offpeak,20.27197501,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE438 Redondo,57189.7628745744
5030,27,1,peak,18.7733737,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE438 Redondo,57189.7628745744
5031,27,1,all_day,19.66024917,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE438 Redondo,57189.7628745744
5032,27,0,peak,19.81977906,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE438 Redondo,56846.5946533354
5033,27,0,all_day,19.81977906,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE438 Redondo,56846.5946533354
5034,26,0,peak,13.75868315,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431,39827.3010777642
5035,26,0,all_day,13.75868315,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431,39827.3010777642
5036,26,1,offpeak,18.6151593,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431,40777.6619950679
5037,26,1,peak,15.25864018,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431,40777.6619950679
5038,26,1,all_day,16.25873471,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431,40777.6619950679
5039,4577,1,offpeak,10.1110684,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Los Feliz,5426.65536311225
5040,4577,1,peak,9.0649068,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Los Feliz,5426.65536311225
5041,4577,1,all_day,9.56792367,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Los Feliz,5426.65536311225
5042,4577,0,offpeak,9.42164587,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Los Feliz,6032.05640485256
5043,4577,0,peak,7.49905522,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Los Feliz,6032.05640485256
5044,4577,0,all_day,8.50460758,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Los Feliz,6032.05640485256
5045,715,0,offpeak,10.07252435,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Vermont/Main Clockwise,15612.6059801196
5046,715,0,peak,9.39258827,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Vermont/Main Clockwise,15612.6059801196
5047,715,0,all_day,9.67983469,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Vermont/Main Clockwise,15612.6059801196
5048,5285,0,offpeak,13.37458138,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Sylmar,11334.2279807518
5049,5285,0,peak,13.57958674,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Sylmar,11334.2279807518
5050,5285,0,all_day,13.49430781,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Sylmar,11334.2279807518
5051,589,0,offpeak,8.10528475,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,11822.4738700706
5052,589,0,peak,7.85001093,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,11822.4738700706
5053,589,0,all_day,7.96011026,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Counterclockwise,11822.4738700706
5054,1758,0,offpeak,9.3338288,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Southeast Counterclockwise,22413.3235187646
5055,1758,0,peak,9.38059918,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Southeast Counterclockwise,22413.3235187646
5056,1758,0,all_day,9.35978316,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Southeast Counterclockwise,22413.3235187646
5057,4278,1,peak,13.69435543,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 438B,39482.5434131127
5058,4278,1,all_day,13.69435543,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 438B,39482.5434131127
5059,4278,0,peak,19.28120828,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 438B,39874.8060779888
5060,4278,0,all_day,19.28120828,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 438B,39874.8060779888
5061,29,0,peak,16.89395237,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 409,64379.8586234884
5062,29,0,all_day,16.89395237,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 409,64379.8586234884
5063,29,1,offpeak,21.86149099,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 409,64798.140442763
5064,29,1,peak,17.34952637,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 409,64798.140442763
5065,29,1,all_day,20.20310151,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 409,64798.140442763
5066,799,0,offpeak,11.18190525,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Van Nuys/Studio City Clockwise,22903.9221274251
5067,799,0,peak,13.38388645,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Van Nuys/Studio City Clockwise,22903.9221274251
5068,799,0,all_day,12.29615415,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Van Nuys/Studio City Clockwise,22903.9221274251
5069,869,0,peak,15.69579485,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 574,73455.0518279066
5070,869,0,all_day,15.69579485,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 574,73455.0518279066
5071,869,1,offpeak,20.51997457,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 574,72373.4594871086
5072,869,1,peak,20.29540141,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 574,72373.4594871086
5073,869,1,all_day,20.47608392,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Commuter Express 574,72373.4594871086
5074,563,0,offpeak,9.23369933,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Fairfax District,8318.43711318616
5075,563,0,peak,9.43598445,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Fairfax District,8318.43711318616
5076,563,0,all_day,9.33442282,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Fairfax District,8318.43711318616
5077,563,1,offpeak,9.42478665,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Fairfax District,8171.01788627114
5078,563,1,peak,8.96590749,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Fairfax District,8171.01788627114
5079,563,1,all_day,9.16449311,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Fairfax District,8171.01788627114
5080,1524,1,offpeak,17.47351787,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431B,41791.2160782142
5081,1524,1,all_day,17.47351787,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431B,41791.2160782142
5082,1524,0,peak,12.56446926,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431B,40757.9593285775
5083,1524,0,all_day,12.56446926,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,CE431B,40757.9593285775
5084,565,1,offpeak,9.14666813,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood / Wilshire,7401.81109518732
5085,565,1,peak,8.26683303,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood / Wilshire,7401.81109518732
5086,565,1,all_day,8.75255899,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood / Wilshire,7401.81109518732
5087,565,0,offpeak,11.84751458,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood / Wilshire,6966.78046709361
5088,565,0,peak,10.37062633,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood / Wilshire,6966.78046709361
5089,565,0,all_day,11.17473061,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Hollywood / Wilshire,6966.78046709361
5090,5819,0,offpeak,8.54097504,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,North Hollywood Clockwise,12831.8509213876
5091,5819,0,peak,9.02119966,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,North Hollywood Clockwise,12831.8509213876
5092,5819,0,all_day,8.81147849,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,North Hollywood Clockwise,12831.8509213876
5093,575,0,offpeak,12.37285248,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Leimert/Slauson Clockwise,16505.4184543922
5094,575,0,peak,11.63151151,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Leimert/Slauson Clockwise,16505.4184543922
5095,575,0,all_day,11.97917194,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Leimert/Slauson Clockwise,16505.4184543922
5096,804,0,offpeak,9.2427592,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Panorama City/Van Nuys Counterclockwise,18257.3782056588
5097,804,0,peak,7.82100908,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Panorama City/Van Nuys Counterclockwise,18257.3782056588
5098,804,0,all_day,8.43563315,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Panorama City/Van Nuys Counterclockwise,18257.3782056588
5099,566,0,offpeak,9.94583617,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Highland Park/Eagle Rock,14083.0734689716
5100,566,0,peak,9.56051322,aHR0cHM6Ly9sYWRvdGJ1cy5jb20vZ3Rmcw==,rec4pgjrmdhCh4z01,City of Los Angeles,07 - Los Angeles,Highland Park/Eagle Rock,14083.0734689716
